Station Name,Latitude,Longitude,Elevation,Year,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Bottineau,48.82076,-100.75944,1479,2003,50.096,0,0,24.543,0,0,37.319,0,0,47.604,0,1,43.78,0,1,9.083,0,4,22.928,0,3,338.911,0,2,0.142,0,0,51.966,0,0,8.643,154,7,28.184,0,1,31.468,0,4
Bottineau,48.82076,-100.75944,1479,2004,48.833,0,0,25.278,0,0,37.056,0,0,44.162,0,0,42.016,0,0,9.239,0,6,22.853,0,3,319.183,0,2,0.121,0,0,44.185,0,0,13.663,152,3,29.092,0,0,31.004,0,6
Bottineau,48.82076,-100.75944,1479,2005,50.875,0,0,28.31,0,0,39.593,0,0,45.136,0,0,42.741,1,0,9.282,0,9,22.693,0,9,321.271,0,3,0.128,0,0,46.67,0,0,21.565,151,4,31.734,1,0,33.983,1,9
Bottineau,48.82076,-100.75944,1479,2006,53.768,0,0,28.446,0,0,41.107,0,0,46.23,0,0,43.163,0,0,8.892,0,6,22.699,0,6,329.612,0,1,0.144,0,0,52.49,0,0,6.61,151,0,32.043,0,1,36.082,1,6
Bottineau,48.82076,-100.75944,1479,2007,51.354,0,0,24.859,0,0,38.106,0,0,45.512,0,1,43.694,0,1,8.776,0,5,22.701,0,5,324.977,0,1,0.143,0,0,52.261,0,0,11.88,151,9,28.606,0,0,32.884,0,5
Bottineau,48.82076,-100.75944,1479,2008,49.528,0,0,22.566,0,0,36.047,0,0,44.028,0,1,42.258,0,1,8.989,0,9,22.804,0,8,335.847,0,2,0.145,0,0,53.037,0,0,14.74,152,0,25.598,0,2,30.275,0,10
Bottineau,48.82076,-100.75944,1479,2009,48.143,0,0,23.701,0,0,35.922,0,0,44.305,0,1,41.766,0,0,8.722,0,1,21.834,0,1,325.169,0,0,0.127,0,0,46.279,0,0,11.932,151,2,26.971,0,0,29.703,0,1
Bottineau,48.82076,-100.75944,1479,2010,50.09,0,0,27.536,0,0,38.813,0,0,46.639,0,1,43.641,0,0,8.741,0,64,22.171,0,64,309.532,0,1,0.123,0,0,44.914,0,0,17.85,155,2,30.95,0,1,33.471,0,64
Bottineau,48.82076,-100.75944,1479,2011,50.105,0,0,26.703,0,0,38.404,0,0,45.972,0,0,44.826,0,0,9.034,0,0,22.618,0,0,335.087,0,0,0.127,0,0,46.277,0,0,15.272,151,4,30.692,0,0,32.665,0,0
Bottineau,48.82076,-100.75944,1479,2012,53.191,0,0,27.637,0,0,40.414,0,0,46.879,0,0,44.553,0,0,8.898,0,12,22.558,0,12,335.015,0,1,0.149,0,0,54.535,0,0,10.022,152,0,30.773,0,0,35.502,0,12
Bottineau,48.82076,-100.75944,1479,2013,46.4,0,51,24.13,0,52,35.265,0,52,44.989,0,52,43.866,0,50,8.969,0,52,21.917,0,49,343.654,0,57,0.115,0,0,41.949,0,0,16.613,151,65,27.914,0,50,28.472,0,50
Bottineau,48.82076,-100.75944,1479,2014,48.079,0,2,24.9,0,2,36.49,0,2,44.193,0,1,42.652,0,1,9.536,0,23,23.536,0,23,339.039,0,6,0.122,0,0,44.548,0,0,17.784,151,1,28.599,0,1,29.576,0,23
Bottineau,48.82076,-100.75944,1479,2015,52.605,0,0,27.912,0,0,40.259,0,0,46.264,0,0,44.308,0,0,8.336,0,0,22.239,0,0,336.406,0,8,0.128,0,0,46.875,0,0,13.081,151,0,32.098,0,0,35.124,0,0
Bottineau,48.82076,-100.75944,1479,2016,53.092,0,0,30.066,0,2,41.579,0,2,47.721,0,1,45.55,0,1,8.412,0,1,22.491,0,0,310.702,0,4,0.127,0,0,46.475,0,0,17.588,152,0,33.197,0,2,36.865,0,2
Bottineau,48.82076,-100.75944,1479,2017,50.268,0,0,25.66,0,0,37.964,0,0,46.417,0,1,44.464,0,1,8.562,0,1,22.278,0,0,331.154,0,3,0.133,0,0,48.479,0,0,9.392,151,0,29.068,0,1,32.707,0,1
Bottineau,48.82076,-100.75944,1479,2018,49.006,0,0,23.974,0,2,36.49,0,2,44.139,0,2,41.575,0,1,7.869,0,4,21.109,0,3,325.747,0,1,0.127,0,0,46.449,0,0,10.636,151,0,27.833,0,1,31.136,0,4
Bottineau,48.82076,-100.75944,1479,2019,46.583,0,0,23.653,0,0,35.118,0,0,44.489,0,1,43.05,0,1,8.212,0,1,22.359,0,0,312.3,0,1,0.115,0,0,41.925,0,0,17.991,151,0,27.492,0,2,29.353,0,1
Bottineau,48.82076,-100.75944,1479,2020,51.735,0,0,26.444,0,0,39.09,0,0,45.048,0,0,42.874,0,0,8.641,0,0,24.61,0,0,336.655,0,0,0.135,0,0,49.324,0,0,9.113,152,0,30.553,0,0,33.966,0,0
Bottineau,48.82076,-100.75944,1479,2021,54.054,0,0,26.751,0,0,40.403,0,0,46.503,0,0,43.892,0,0,8.642,0,0,24.129,0,0,336.751,0,1,0.155,0,0,56.605,0,0,9.945,151,0,29.147,0,0,35.515,0,0
Bottineau,48.82076,-100.75944,1479,2022,48.096,0,4,24.33,0,4,36.213,0,4,45.318,0,3,42.867,0,3,9.639,0,3,24.956,0,4,333.167,0,3,0.147,0,0,53.652,0,0,11.775,151,0,28.223,0,3,29.337,0,3
