Year,Period,State,Ag District,Ag District Code,WHEAT - ACRES HARVESTED,WHEAT - ACRES PLANTED,"WHEAT - ACRES PLANTED, NET","WHEAT - PRODUCTION, MEASURED IN BU","WHEAT - YIELD, MEASURED IN BU / ACRE","WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE","WHEAT, IRRIGATED - ACRES HARVESTED","WHEAT, IRRIGATED - ACRES PLANTED","WHEAT, IRRIGATED - ACRES PLANTED, NET","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE","WHEAT, NON-IRRIGATED - ACRES HARVESTED","WHEAT, NON-IRRIGATED - ACRES PLANTED","WHEAT, NON-IRRIGATED - ACRES PLANTED, NET","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE","WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE","WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED, NET","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED, NET","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED, NET","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, DURUM - ACRES HARVESTED","WHEAT, SPRING, DURUM - ACRES PLANTED","WHEAT, SPRING, DURUM - ACRES PLANTED, NET","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, DURUM, IRRIGATED - ACRES HARVESTED","WHEAT, SPRING, DURUM, IRRIGATED - ACRES PLANTED","WHEAT, SPRING, DURUM, IRRIGATED - ACRES PLANTED, NET","WHEAT, SPRING, DURUM, IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, DURUM, IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, DURUM, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED, NET","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE","WHEAT, SPRING, DURUM, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER - ACRES HARVESTED","WHEAT, WINTER - ACRES PLANTED","WHEAT, WINTER - ACRES PLANTED, NET","WHEAT, WINTER - PRODUCTION, MEASURED IN BU","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE","WHEAT, WINTER - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED","WHEAT, WINTER, IRRIGATED - ACRES PLANTED","WHEAT, WINTER, IRRIGATED - ACRES PLANTED, NET","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED, NET","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE","WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE","WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / PLANTED ACRE"
1958,YEAR,NORTH DAKOTA,EAST CENTRAL,60,559000.0,571700.0,,17503500.0,31.3,,,,,,,,,,559000.0,571700.0,,17503500.0,31.3,,,219500.0,223300.0,,5984800.0,27.3,,339500.0,348400.0,,11518700.0,33.9,,529000.0,540000.0,,16600000.0,31.4,,,,,,,,529000.0,540000.0,,16600000.0,31.4,,201000.0,203700.0,,5488000.0,27.3,,328000.0,336300.0,,11112000.0,33.9,,30000.0,31700.0,,903500.0,30.1,,,,,,,,30000.0,31700.0,,903500.0,30.1,,18500.0,19600.0,,496800.0,26.9,,11500.0,12100.0,,406700.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,NORTH CENTRAL,20,693000.0,711000.0,,13747000.0,19.8,,,,,,,,,,693000.0,711000.0,,13747000.0,19.8,,,172500.0,178400.0,,2639700.0,15.3,,520500.0,532600.0,,11107300.0,21.3,,499000.0,507000.0,,9933000.0,19.9,,,,,,,,499000.0,507000.0,,9933000.0,19.9,,99600.0,102300.0,,1300400.0,13.1,,399400.0,404700.0,,8632600.0,21.6,,194000.0,204000.0,,3814000.0,19.7,,,,,,,,194000.0,204000.0,,3814000.0,19.7,,72900.0,76100.0,,1339300.0,18.4,,121100.0,127900.0,,2474700.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,NORTHEAST,30,1098000.0,1123000.0,,33253000.0,30.3,,,,,,,,,,1098000.0,1123000.0,,33253000.0,30.3,,,405900.0,417000.0,,11120400.0,27.4,,692100.0,706000.0,,22132600.0,32.0,,729000.0,745000.0,,23494000.0,32.2,,,,,,,,729000.0,745000.0,,23494000.0,32.2,,241300.0,248300.0,,7357300.0,30.5,,487700.0,496700.0,,16136700.0,33.1,,369000.0,378000.0,,9759000.0,26.4,,,,,,,,369000.0,378000.0,,9759000.0,26.4,,164600.0,168700.0,,3763100.0,22.9,,204400.0,209300.0,,5995900.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,NORTHWEST,10,988000.0,1008300.0,,16592000.0,16.8,,,,,,,,,,986300.0,1006600.0,,16524000.0,16.8,,,82300.0,87600.0,,1049200.0,12.7,,904000.0,919000.0,,15474800.0,17.1,,947000.0,965000.0,,15819000.0,16.7,,,,,,,,945300.0,963300.0,,15751000.0,16.7,,69500.0,73800.0,,861700.0,12.4,,875800.0,889500.0,,14889300.0,17.0,,41000.0,43300.0,,773000.0,18.9,,,,,,,,41000.0,43300.0,,773000.0,18.9,,12800.0,13800.0,,187500.0,14.6,,28200.0,29500.0,,585500.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,SOUTH CENTRAL,80,500000.0,507100.0,,9249700.0,18.5,,,,,,,,,,500000.0,507100.0,,9249700.0,18.5,,,339100.0,343700.0,,5453200.0,16.1,,160900.0,163400.0,,3796500.0,23.6,,496000.0,503000.0,,9176500.0,18.5,,,,,,,,496000.0,503000.0,,9176500.0,18.5,,336000.0,340500.0,,5399500.0,16.1,,160000.0,162500.0,,3777000.0,23.6,,4000.0,4100.0,,73200.0,18.3,,,,,,,,4000.0,4100.0,,73200.0,18.3,,3100.0,3200.0,,53700.0,17.3,,900.0,900.0,,19500.0,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,SOUTHEAST,90,545000.0,550400.0,,12619200.0,23.2,,,,,,,,,,545000.0,550400.0,,12619200.0,23.2,,,414200.0,418100.0,,8823100.0,21.3,,130800.0,132300.0,,3796100.0,29.0,,507000.0,511000.0,,11662000.0,23.0,,,,,,,,507000.0,511000.0,,11662000.0,23.0,,385300.0,388000.0,,8141600.0,21.1,,121700.0,123000.0,,3520400.0,28.9,,38000.0,39400.0,,957200.0,25.2,,,,,,,,38000.0,39400.0,,957200.0,25.2,,28900.0,30100.0,,681500.0,23.6,,9100.0,9300.0,,275700.0,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,SOUTHWEST,70,743500.0,778500.0,,16487600.0,22.2,,,,,,,,,,743500.0,778500.0,,16487600.0,22.2,,,283400.0,297900.0,,5068300.0,17.9,,460100.0,480600.0,,11419300.0,24.8,,742000.0,777000.0,,16457500.0,22.2,,,,,,,,742000.0,777000.0,,16457500.0,22.2,,282500.0,297000.0,,5052000.0,17.9,,459500.0,480000.0,,11405500.0,24.8,,1500.0,1500.0,,30100.0,20.1,,,,,,,,1500.0,1500.0,,30100.0,20.1,,900.0,900.0,,16300.0,18.1,,600.0,600.0,,13800.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,YEAR,NORTH DAKOTA,WEST CENTRAL,40,604000.0,611500.0,,12263500.0,20.3,,,,,,,,,,599900.0,607400.0,,12102900.0,20.2,,,235200.0,239400.0,,3817900.0,16.2,,364700.0,368000.0,,8285000.0,22.7,,588000.0,595000.0,,11955000.0,20.3,,,,,,,,583900.0,590900.0,,11794400.0,20.2,,226000.0,229900.0,,3658500.0,16.2,,357900.0,361000.0,,8135900.0,22.7,,16000.0,16500.0,,308500.0,19.3,,,,,,,,16000.0,16500.0,,308500.0,19.3,,9200.0,9500.0,,159400.0,17.3,,6800.0,7000.0,,149100.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,CENTRAL,50,618000.0,656600.0,,7742400.0,12.5,,,,,,,,,,618000.0,656600.0,,7742400.0,12.5,,,260400.0,280400.0,,2091200.0,8.0,,357600.0,376200.0,,5651200.0,15.8,,545500.0,579000.0,,6789800.0,12.4,,,,,,,,545500.0,579000.0,,6789800.0,12.4,,215000.0,231800.0,,1637500.0,7.6,,330500.0,347200.0,,5152300.0,15.6,,72500.0,77600.0,,952600.0,13.1,,,,,,,,72500.0,77600.0,,952600.0,13.1,,45400.0,48600.0,,453700.0,10.0,,27100.0,29000.0,,498900.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,EAST CENTRAL,60,567200.0,580300.0,,12806400.0,22.6,,,,,,,,,,567200.0,580300.0,,12806400.0,22.6,,,246200.0,251700.0,,4651500.0,18.9,,321000.0,328600.0,,8154900.0,25.4,,531000.0,543000.0,,11964500.0,22.5,,,,,,,,531000.0,543000.0,,11964500.0,22.5,,226000.0,230700.0,,4247500.0,18.8,,305000.0,312300.0,,7717000.0,25.3,,36200.0,37300.0,,841900.0,23.3,,,,,,,,36200.0,37300.0,,841900.0,23.3,,20200.0,21000.0,,404000.0,20.0,,16000.0,16300.0,,437900.0,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,NORTH CENTRAL,20,764000.0,782500.0,,11232000.0,14.7,,,,,,,,,,764000.0,782500.0,,11232000.0,14.7,,,171000.0,181600.0,,1370800.0,8.0,,593000.0,600900.0,,9861200.0,16.6,,510000.0,520000.0,,7310000.0,14.3,,,,,,,,510000.0,520000.0,,7310000.0,14.3,,90500.0,96300.0,,571000.0,6.3,,419500.0,423700.0,,6739000.0,16.1,,254000.0,262500.0,,3922000.0,15.4,,,,,,,,254000.0,262500.0,,3922000.0,15.4,,80500.0,85300.0,,799800.0,9.9,,173500.0,177200.0,,3122200.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,NORTHEAST,30,1136500.0,1150000.0,,27288500.0,24.0,,,,,,,,,,1136500.0,1150000.0,,27288500.0,24.0,,,342000.0,349400.0,,7401200.0,21.6,,794500.0,800600.0,,19887300.0,25.0,,723500.0,730000.0,,18285500.0,25.3,,,,,,,,723500.0,730000.0,,18285500.0,25.3,,209000.0,212000.0,,4959000.0,23.7,,514500.0,518000.0,,13326500.0,25.9,,413000.0,420000.0,,9003000.0,21.8,,,,,,,,413000.0,420000.0,,9003000.0,21.8,,133000.0,137400.0,,2442200.0,18.4,,280000.0,282600.0,,6560800.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,NORTHWEST,10,1040000.0,1064000.0,,13738400.0,13.2,,,,,,,,,,1038000.0,1062000.0,,13698400.0,13.2,,,79400.0,84300.0,,679100.0,8.6,,958600.0,977700.0,,13019300.0,13.6,,958000.0,976000.0,,12467500.0,13.0,,,,,,,,956000.0,974000.0,,12427500.0,13.0,,64400.0,68200.0,,500900.0,7.8,,891600.0,905800.0,,11926600.0,13.4,,82000.0,88000.0,,1270900.0,15.5,,,,,,,,82000.0,88000.0,,1270900.0,15.5,,15000.0,16100.0,,178200.0,11.9,,67000.0,71900.0,,1092700.0,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,SOUTH CENTRAL,80,440700.0,522200.0,,3419600.0,7.8,,,,,,,,,,440700.0,522200.0,,3419600.0,7.8,,,304600.0,369100.0,,2149800.0,7.1,,136100.0,153100.0,,1269800.0,9.3,,434500.0,515000.0,,3374700.0,7.8,,,,,,,,434500.0,515000.0,,3374700.0,7.8,,300000.0,363500.0,,2119700.0,7.1,,134500.0,151500.0,,1255000.0,9.3,,6200.0,7200.0,,44900.0,7.2,,,,,,,,6200.0,7200.0,,44900.0,7.2,,4600.0,5600.0,,30100.0,6.5,,1600.0,1600.0,,14800.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,SOUTHEAST,90,568100.0,587200.0,,6721800.0,11.8,,,,,,,,,,568100.0,587200.0,,6721800.0,11.8,,,437700.0,454300.0,,4391700.0,10.0,,130400.0,132900.0,,2330100.0,17.9,,516000.0,532000.0,,6110500.0,11.8,,,,,,,,516000.0,532000.0,,6110500.0,11.8,,396000.0,410200.0,,3963200.0,10.0,,120000.0,121800.0,,2147300.0,17.9,,52100.0,55200.0,,611300.0,11.7,,,,,,,,52100.0,55200.0,,611300.0,11.7,,41700.0,44100.0,,428500.0,10.3,,10400.0,11100.0,,182800.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,SOUTHWEST,70,735100.0,760500.0,,7680900.0,10.4,,,,,,,,,,735100.0,760500.0,,7680900.0,10.4,,,303600.0,318000.0,,2329000.0,7.7,,431500.0,442500.0,,5351900.0,12.4,,729000.0,754000.0,,7608500.0,10.4,,,,,,,,729000.0,754000.0,,7608500.0,10.4,,300500.0,314500.0,,2300000.0,7.7,,428500.0,439500.0,,5308500.0,12.4,,6100.0,6500.0,,72400.0,11.9,,,,,,,,6100.0,6500.0,,72400.0,11.9,,3100.0,3500.0,,29000.0,9.4,,3000.0,3000.0,,43400.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,YEAR,NORTH DAKOTA,WEST CENTRAL,40,625400.0,648700.0,,6862000.0,11.0,,,,,,,,,,621600.0,644900.0,,6739900.0,10.8,,,257400.0,272200.0,,2014700.0,7.8,,364200.0,372700.0,,4725200.0,13.0,,600500.0,623000.0,,6535000.0,10.9,,,,,,,,597200.0,619700.0,,6429400.0,10.8,,246700.0,261000.0,,1922700.0,7.8,,350500.0,358700.0,,4506700.0,12.9,,24900.0,25700.0,,327000.0,13.1,,,,,,,,24400.0,25200.0,,310500.0,12.7,,10700.0,11200.0,,92000.0,8.6,,13700.0,14000.0,,218500.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,CENTRAL,50,638500.0,649000.0,,13674800.0,21.4,,,,,,,,,,638500.0,649000.0,,13674800.0,21.4,,,270500.0,276100.0,,4840500.0,17.9,,368000.0,372900.0,,8834300.0,24.0,,542000.0,551000.0,,11429500.0,21.1,,,,,,,,542000.0,551000.0,,11429500.0,21.1,,220000.0,224500.0,,3790000.0,17.2,,322000.0,326500.0,,7639500.0,23.7,,96500.0,98000.0,,2245300.0,23.3,,,,,,,,96500.0,98000.0,,2245300.0,23.3,,50500.0,51600.0,,1050500.0,20.8,,46000.0,46400.0,,1194800.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,EAST CENTRAL,60,564000.0,580500.0,,14721500.0,26.1,,,,,,,,,,564000.0,580500.0,,14721500.0,26.1,,,229800.0,237200.0,,5307400.0,23.1,,334200.0,343300.0,,9414100.0,28.2,,516000.0,530000.0,,13419500.0,26.0,,,,,,,,516000.0,530000.0,,13419500.0,26.0,,206000.0,212000.0,,4718500.0,22.9,,310000.0,318000.0,,8701000.0,28.1,,48000.0,50500.0,,1302000.0,27.1,,,,,,,,48000.0,50500.0,,1302000.0,27.1,,23800.0,25200.0,,588900.0,24.7,,24200.0,25300.0,,713100.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,NORTH CENTRAL,20,755000.0,766000.0,,14688500.0,19.5,,,,,,,,,,755000.0,766000.0,,14688500.0,19.5,,,200000.0,204400.0,,3080000.0,15.4,,555000.0,561600.0,,11608500.0,20.9,,410000.0,418000.0,,7802000.0,19.0,,,,,,,,410000.0,418000.0,,7802000.0,19.0,,93000.0,95900.0,,1320500.0,14.2,,317000.0,322100.0,,6481500.0,20.4,,345000.0,348000.0,,6886500.0,20.0,,,,,,,,345000.0,348000.0,,6886500.0,20.0,,107000.0,108500.0,,1759500.0,16.4,,238000.0,239500.0,,5127000.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,NORTHEAST,30,1126000.0,1143000.0,,26410000.0,23.5,,,,,,,,,,1126000.0,1143000.0,,26410000.0,23.5,,,323500.0,330900.0,,6731500.0,20.8,,802500.0,812100.0,,19678500.0,24.5,,616000.0,623000.0,,15671000.0,25.4,,,,,,,,616000.0,623000.0,,15671000.0,25.4,,176000.0,179300.0,,4089000.0,23.2,,440000.0,443700.0,,11582000.0,26.3,,510000.0,520000.0,,10739000.0,21.1,,,,,,,,510000.0,520000.0,,10739000.0,21.1,,147500.0,151600.0,,2642500.0,17.9,,362500.0,368400.0,,8096500.0,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,NORTHWEST,10,1000500.0,1024900.0,,19206000.0,19.2,,,,,,,,,,998500.0,1022900.0,,19136200.0,19.2,,,80300.0,82300.0,,1255400.0,15.6,,918200.0,940600.0,,17880800.0,19.5,,851000.0,873000.0,,16089500.0,18.9,,,,,,,,849300.0,871300.0,,16031700.0,18.9,,56300.0,58000.0,,842200.0,15.0,,793000.0,813300.0,,15189500.0,19.2,,149500.0,151900.0,,3116500.0,20.8,,,,,,,,149200.0,151600.0,,3104500.0,20.8,,24000.0,24300.0,,413200.0,17.2,,125200.0,127300.0,,2691300.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,SOUTH CENTRAL,80,483500.0,501000.0,,6986200.0,14.4,,,,,,,,,,483500.0,501000.0,,6986200.0,14.4,,,358400.0,371200.0,,4855500.0,13.5,,125100.0,129800.0,,2130700.0,17.0,,476000.0,493000.0,,6871500.0,14.4,,,,,,,,476000.0,493000.0,,6871500.0,14.4,,352000.0,364500.0,,4761500.0,13.5,,124000.0,128500.0,,2110000.0,17.0,,7500.0,8000.0,,114700.0,15.3,,,,,,,,7500.0,8000.0,,114700.0,15.3,,6400.0,6700.0,,94000.0,14.7,,1100.0,1300.0,,20700.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,YEAR,NORTH DAKOTA,SOUTHEAST,90,555000.0,577000.0,,10239000.0,18.4,,,,,,,,,,555000.0,577000.0,,10239000.0,18.4,,,426500.0,444500.0,,7305500.0,17.1,,128500.0,132500.0,,2933500.0,22.8,,484000.0,503000.0,,8698500.0,18.0,,,,,,,,484000.0,503000.0,,8698500.0,18.0,,373000.0,388600.0,,6206000.0,16.6,,111000.0,114400.0,,2492500.0,22.5,,71000.0,74000.0,,1540500.0,21.7,,,,,,,,71000.0,74000.0,,1540500.0,21.7,,53500.0,55900.0,,1099500.0,20.6,,17500.0,18100.0,,441000.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
